SERVICE_ID,DATE,PIPE_ID,MANUFACTURER,LATITUDE,LONGITUDE,MAINTENANCE_DAYS,COST,FAULT,REGION,YEAR,MONTH,GRADE,OD,WALL_THICKNESS,PIPE_LENGTH
5952,2012-03-16,83,M2,31.090923,-98.494200,15,15000,Damaged Coating,sss1a,2012,3,X42,16.000,0.625,16
19532,2014-11-22,83,M2,31.081593,-99.605590,15,15000,Corrosion,sss1a,2014,11,X42,16.000,0.625,16
27308,2016-06-19,83,M2,31.080580,-97.613240,15,15000,Corrosion,sss1a,2016,6,X42,16.000,0.625,16
7176,2012-06-14,83,M4,31.083160,-96.925130,14,10500,Corrosion,sss1a,2012,6,X42,16.000,0.625,16
1738,2011-05-14,83,M4,31.075974,-98.060780,14,10500,Corrosion,sss1a,2011,5,X42,16.000,0.625,16
14664,2013-12-10,83,M4,31.083158,-96.097626,18,13500,Corrosion,sss1a,2013,12,X42,16.000,0.625,16
6677,2012-05-08,83,M4,31.082008,-97.637950,22,16500,Leak,sss1a,2012,5,X42,16.000,0.625,16
2015,2011-06-03,83,M4,31.073513,-97.981870,19,14250,Corrosion,sss1a,2011,6,X42,16.000,0.625,16
14330,2013-11-15,83,M2,31.104286,-97.137750,9,9000,Leak,sss1a,2013,11,X42,16.000,0.625,16
2614,2011-07-09,83,M2,31.102327,-98.062340,9,9000,Damaged Coating,sss1a,2011,7,X42,16.000,0.625,16
3469,2011-09-05,83,M2,31.093450,-97.775600,9,9000,Burst,sss1a,2011,9,X42,16.000,0.625,16
16667,2014-05-10,83,M2,31.106096,-98.650505,20,20000,Leak,sss1a,2014,5,X42,16.000,0.625,16
17378,2014-06-26,83,M2,31.083347,-97.169030,23,23000,Corrosion,sss1a,2014,6,X42,16.000,0.625,16
18104,2014-08-12,83,M2,31.107548,-98.080190,8,8000,Corrosion,sss1a,2014,8,X42,16.000,0.625,16
28927,2016-10-10,83,M3,31.089280,-98.682170,8,8000,Joint Failure,sss1a,2016,10,X42,16.000,0.625,16
24351,2015-11-10,83,M2,31.087920,-96.530120,8,8000,Leak,sss1a,2015,11,X42,16.000,0.625,16
24318,2015-11-07,83,M2,31.093946,-95.831990,5,5000,Corrosion,sss1a,2015,11,X42,16.000,0.625,16
26981,2016-05-27,83,M4,31.074001,-97.669920,26,19500,Burst,sss1a,2016,5,X42,16.000,0.625,16
21157,2015-03-29,83,M2,31.107330,-97.432660,7,7000,Damaged Coating,sss1a,2015,3,X42,16.000,0.625,16
24575,2015-11-28,83,M2,31.077139,-97.581630,7,7000,Leak,sss1a,2015,11,X42,16.000,0.625,16
8520,2012-09-13,83,M2,31.075790,-97.245680,7,7000,Corrosion,sss1a,2012,9,X42,16.000,0.625,16
9438,2012-11-20,83,M4,31.099764,-96.942610,15,11250,Leak,sss1a,2012,11,X42,16.000,0.625,16
3675,2011-09-20,83,M2,31.093998,-98.449180,16,16000,Damaged Coating,sss1a,2011,9,X42,16.000,0.625,16
26508,2016-04-25,83,M4,31.104345,-98.457954,24,18000,Damaged Coating,sss1a,2016,4,X42,16.000,0.625,16
5802,2012-03-04,83,M2,31.107323,-98.268860,4,4000,Corrosion,sss1a,2012,3,X42,16.000,0.625,16
25365,2016-02-01,83,M2,31.094528,-99.360990,4,4000,Burst,sss1a,2016,2,X42,16.000,0.625,16
27915,2016-07-29,83,M2,31.087011,-95.882590,4,4000,Damaged Coating,sss1a,2016,7,X42,16.000,0.625,16
21107,2015-03-25,83,M4,31.085587,-97.548200,10,7500,Burst,sss1a,2015,3,X42,16.000,0.625,16
4436,2011-11-19,83,M3,31.092960,-99.399895,10,10000,Leak,sss1a,2011,11,X42,16.000,0.625,16
16058,2014-03-30,83,M2,31.078570,-97.045580,10,10000,Damaged Coating,sss1a,2014,3,X42,16.000,0.625,16
2926,2011-07-30,83,M2,31.074436,-98.157800,11,11000,Burst,sss1a,2011,7,X42,16.000,0.625,16
17524,2014-07-06,83,M2,31.072092,-99.236060,11,11000,Burst,sss1a,2014,7,X42,16.000,0.625,16
851,2011-03-11,83,M4,31.077745,-99.023094,9,6750,Damaged Coating,sss1a,2011,3,X42,16.000,0.625,16
16744,2014-05-14,83,M2,31.090122,-98.429820,13,13000,Leak,sss1a,2014,5,X42,16.000,0.625,16
27651,2016-07-12,83,M4,31.083328,-97.471920,8,6000,Damaged Coating,sss1a,2016,7,X42,16.000,0.625,16
2595,2011-07-08,83,M4,31.093458,-96.461780,13,9750,Corrosion,sss1a,2011,7,X42,16.000,0.625,16
8369,2012-09-02,83,M2,31.098757,-97.704780,14,14000,Burst,sss1a,2012,9,X42,16.000,0.625,16
7163,2012-06-13,83,M2,31.088497,-97.090160,14,14000,Corrosion,sss1a,2012,6,X42,16.000,0.625,16
16139,2014-04-05,83,M2,31.077063,-95.790340,14,14000,Corrosion,sss1a,2014,4,X42,16.000,0.625,16
16823,2014-05-19,83,M2,31.103146,-98.716000,3,3000,Leak,sss1a,2014,5,X42,16.000,0.625,16
9267,2012-11-06,83,M2,31.097025,-96.848404,3,3000,Damaged Coating,sss1a,2012,11,X42,16.000,0.625,16
18767,2014-09-28,83,M2,31.082052,-97.812420,3,3000,Joint Failure,sss1a,2014,9,X42,16.000,0.625,16
19472,2014-11-17,83,M2,31.090685,-97.940160,12,12000,Damaged Coating,sss1a,2014,11,X42,16.000,0.625,16
22452,2015-06-28,83,M4,31.085712,-96.373450,16,12000,Leak,sss1a,2015,6,X42,16.000,0.625,16
23963,2015-10-11,83,M2,31.082087,-98.747000,12,12000,Leak,sss1a,2015,10,X42,16.000,0.625,16
16778,2014-05-16,83,M4,31.089493,-97.633446,28,21000,Corrosion,sss1a,2014,5,X42,16.000,0.625,16
17078,2014-06-05,83,M4,31.082200,-99.067980,27,20250,Burst,sss1a,2014,6,X42,16.000,0.625,16
16666,2014-05-10,110,M4,32.103960,-96.301830,21,15750,Corrosion,sss1a,2014,5,B,14.000,0.406,19
27016,2016-05-29,110,M4,32.094543,-96.660130,21,15750,Burst,sss1a,2016,5,B,14.000,0.406,19
24226,2015-10-30,110,M4,32.083458,-99.189840,18,13500,Leak,sss1a,2015,10,B,14.000,0.406,19
1644,2011-05-07,110,M4,32.087300,-97.255356,22,16500,Corrosion,sss1a,2011,5,B,14.000,0.406,19
10530,2013-02-17,110,M2,32.081360,-97.080720,2,2000,Leak,sss1a,2013,2,B,14.000,0.406,19
8253,2012-08-26,110,M4,32.094530,-96.521400,19,14250,Corrosion,sss1a,2012,8,B,14.000,0.406,19
27215,2016-06-13,110,M4,32.072533,-95.873380,19,14250,Corrosion,sss1a,2016,6,B,14.000,0.406,19
22129,2015-06-07,110,M2,32.103092,-96.838420,9,9000,Leak,sss1a,2015,6,B,14.000,0.406,19
10736,2013-03-04,110,M2,32.099920,-96.984130,9,9000,Leak,sss1a,2013,3,B,14.000,0.406,19
18569,2014-09-13,110,M2,32.093956,-97.050644,23,23000,Damaged Coating,sss1a,2014,9,B,14.000,0.406,19
26734,2016-05-10,110,M2,32.102230,-97.927770,8,8000,Burst,sss1a,2016,5,B,14.000,0.406,19
13002,2013-08-13,110,M4,32.077330,-98.490450,10,7500,Corrosion,sss1a,2013,8,B,14.000,0.406,19
26855,2016-05-17,110,M4,32.084100,-97.906624,26,19500,Corrosion,sss1a,2016,5,B,14.000,0.406,19
15548,2014-02-23,110,M4,32.077076,-98.780270,5,3750,Corrosion,sss1a,2014,2,B,14.000,0.406,19
23501,2015-09-09,110,M2,32.092220,-96.375160,17,17000,Corrosion,sss1a,2015,9,B,14.000,0.406,19
17239,2014-06-17,110,M2,32.081516,-99.824950,17,17000,Damaged Coating,sss1a,2014,6,B,14.000,0.406,19
17571,2014-07-10,110,M4,32.075520,-98.234590,29,21750,Corrosion,sss1a,2014,7,B,14.000,0.406,19
16179,2014-04-07,110,M3,32.083927,-97.474650,11,11000,Burst,sss1a,2014,4,B,14.000,0.406,19
5929,2012-03-14,110,M4,32.081380,-97.320880,23,17250,Damaged Coating,sss1a,2012,3,B,14.000,0.406,19
8263,2012-08-27,110,M4,32.070004,-98.936264,9,6750,Leak,sss1a,2012,8,B,14.000,0.406,19
27569,2016-07-05,110,M2,32.099808,-97.418690,13,13000,Leak,sss1a,2016,7,B,14.000,0.406,19
28661,2016-09-21,110,M4,32.070210,-98.793304,7,5250,Leak,sss1a,2016,9,B,14.000,0.406,19
20134,2015-01-05,110,M4,32.073370,-95.713020,8,6000,Corrosion,sss1a,2015,1,B,14.000,0.406,19
16723,2014-05-13,110,M4,32.076218,-97.105770,13,9750,Damaged Coating,sss1a,2014,5,B,14.000,0.406,19
805,2011-03-08,110,M4,32.075554,-97.287110,13,9750,Joint Failure,sss1a,2011,3,B,14.000,0.406,19
4093,2011-10-22,110,M4,32.080260,-98.492035,17,12750,Joint Failure,sss1a,2011,10,B,14.000,0.406,19
3169,2011-08-16,110,M2,32.080555,-99.015290,3,3000,Damaged Coating,sss1a,2011,8,B,14.000,0.406,19
16518,2014-04-30,110,M2,32.089897,-96.839710,1,1000,Leak,sss1a,2014,4,B,14.000,0.406,19
1556,2011-05-02,110,M2,32.075584,-98.927574,1,1000,Leak,sss1a,2011,5,B,14.000,0.406,19
1870,2011-05-22,110,M2,32.075110,-97.535550,1,1000,Corrosion,sss1a,2011,5,B,14.000,0.406,19
27837,2016-07-25,150,M2,33.567974,-97.474495,10,10000,Corrosion,sms2b,2016,7,X46,16.000,0.500,19
17280,2014-06-19,150,M4,33.586624,-98.669300,20,15000,Leak,sms2b,2014,6,X46,16.000,0.500,19
28200,2016-08-21,150,M4,33.574284,-96.754390,15,11250,Corrosion,sms2b,2016,8,X46,16.000,0.500,19
17450,2014-07-01,150,M4,33.578950,-96.837610,14,10500,Corrosion,sms2b,2014,7,X46,16.000,0.500,19
8780,2012-10-03,150,M4,33.556175,-96.683990,14,10500,Damaged Coating,sms2b,2012,10,X46,16.000,0.500,19
2492,2011-07-02,150,M4,33.574585,-96.968420,18,13500,Leak,sms2b,2011,7,X46,16.000,0.500,19
13009,2013-08-13,150,M4,33.572360,-99.151070,22,16500,Joint Failure,sms2b,2013,8,X46,16.000,0.500,19
17862,2014-07-27,150,M4,33.567966,-96.671170,22,16500,Burst,sms2b,2014,7,X46,16.000,0.500,19
7817,2012-07-26,150,M2,33.585900,-97.003960,2,2000,Leak,sms2b,2012,7,X46,16.000,0.500,19
13637,2013-09-28,150,M4,33.553630,-96.751510,25,18750,Burst,sms2b,2013,9,X46,16.000,0.500,19
13735,2013-10-05,150,M4,33.576397,-97.617874,11,8250,Corrosion,sms2b,2013,10,X46,16.000,0.500,19
22686,2015-07-14,150,M2,33.554893,-98.647290,20,20000,Joint Failure,sms2b,2015,7,X46,16.000,0.500,19
22120,2015-06-07,150,M2,33.575787,-96.992850,5,5000,Leak,sms2b,2015,6,X46,16.000,0.500,19
14170,2013-11-04,150,M4,33.563480,-97.782880,5,3750,Joint Failure,sms2b,2013,11,X46,16.000,0.500,19
17478,2014-07-03,150,M2,33.550710,-96.800330,8,8000,Corrosion,sms2b,2014,7,X46,16.000,0.500,19
26639,2016-05-04,150,M3,33.567060,-96.706730,16,16000,Leak,sms2b,2016,5,X46,16.000,0.500,19
14349,2013-11-16,150,M2,33.570410,-97.559140,18,18000,Leak,sms2b,2013,11,X46,16.000,0.500,19
1863,2011-05-22,150,M3,33.551815,-97.401130,18,18000,Burst,sms2b,2011,5,X46,16.000,0.500,19
13227,2013-08-29,150,M4,33.561050,-98.133934,10,7500,Damaged Coating,sms2b,2013,8,X46,16.000,0.500,19
27529,2016-07-03,150,M3,33.571415,-99.222860,11,11000,Corrosion,sms2b,2016,7,X46,16.000,0.500,19
8399,2012-09-05,150,M2,33.560623,-98.841630,6,6000,Leak,sms2b,2012,9,X46,16.000,0.500,19
21223,2015-04-03,150,M4,33.555267,-98.982834,8,6000,Joint Failure,sms2b,2015,4,X46,16.000,0.500,19
27152,2016-06-09,150,M2,33.559193,-97.315250,17,17000,Damaged Coating,sms2b,2016,6,X46,16.000,0.500,19
7341,2012-06-24,150,M2,33.554787,-99.965034,17,17000,Corrosion,sms2b,2012,6,X46,16.000,0.500,19
7863,2012-07-30,150,M2,33.550297,-98.700645,17,17000,Corrosion,sms2b,2012,7,X46,16.000,0.500,19
2972,2011-08-02,150,M4,33.550312,-99.128730,29,21750,Corrosion,sms2b,2011,8,X46,16.000,0.500,19
16783,2014-05-16,150,M4,33.572370,-95.880750,23,17250,Corrosion,sms2b,2014,5,X46,16.000,0.500,19
607,2011-02-21,150,M2,33.560680,-98.119730,12,12000,Damaged Coating,sms2b,2011,2,X46,16.000,0.500,19
13495,2013-09-18,150,M4,33.582382,-98.098890,9,6750,Burst,sms2b,2013,9,X46,16.000,0.500,19
19536,2014-11-22,150,M4,33.569405,-98.306114,9,6750,Leak,sms2b,2014,11,X46,16.000,0.500,19
28858,2016-10-04,150,M3,33.580450,-98.168140,13,13000,Burst,sms2b,2016,10,X46,16.000,0.500,19
9755,2012-12-15,150,M3,33.586494,-99.605480,22,22000,Corrosion,sms2b,2012,12,X46,16.000,0.500,19
17903,2014-07-30,150,M2,33.555130,-99.526530,31,31000,Damaged Coating,sms2b,2014,7,X46,16.000,0.500,19
18324,2014-08-27,369,M4,41.672256,-98.578476,19,14250,Damaged Coating,mms3c,2014,8,X46,14.000,0.375,23
9952,2012-12-30,369,M3,41.667100,-97.628620,20,20000,Damaged Coating,mms3c,2012,12,X46,14.000,0.375,23
29365,2016-11-14,369,M3,41.679830,-95.920020,8,8000,Damaged Coating,mms3c,2016,11,X46,14.000,0.375,23
18801,2014-09-30,369,M2,41.653526,-96.999880,8,8000,Burst,mms3c,2014,9,X46,14.000,0.375,23
3904,2011-10-07,369,M2,41.662277,-95.854450,13,13000,Corrosion,mms3c,2011,10,X46,14.000,0.375,23
6302,2012-04-13,369,M3,41.673153,-99.656075,24,24000,Burst,mms3c,2012,4,X46,14.000,0.375,23
23764,2015-09-28,369,M1,41.671330,-97.191940,16,24000,Joint Failure,mms3c,2015,9,X46,14.000,0.375,23
13433,2013-09-14,369,M4,41.687600,-98.358820,12,9000,Corrosion,mms3c,2013,9,X46,14.000,0.375,23
12904,2013-08-05,369,M3,41.670773,-97.159190,9,9000,Leak,mms3c,2013,8,X46,14.000,0.375,23
2414,2011-06-28,369,M4,41.677628,-96.883080,18,13500,Burst,mms3c,2011,6,X46,14.000,0.375,23
22760,2015-07-19,369,M1,41.664505,-97.104630,9,13500,Joint Failure,mms3c,2015,7,X46,14.000,0.375,23
25825,2016-03-04,369,M3,41.653780,-96.967330,1,1000,Leak,mms3c,2016,3,X46,14.000,0.375,23
3877,2011-10-05,369,M1,41.689610,-96.525150,3,4500,Damaged Coating,mms3c,2011,10,X46,14.000,0.375,23
5504,2012-02-12,369,M2,41.659435,-99.652210,3,3000,Damaged Coating,mms3c,2012,2,X46,14.000,0.375,23
18496,2014-09-08,369,M3,41.675320,-97.480280,6,6000,Corrosion,mms3c,2014,9,X46,14.000,0.375,23
9328,2012-11-11,369,M3,41.662895,-98.921440,17,17000,Joint Failure,mms3c,2012,11,X46,14.000,0.375,23
25014,2016-01-04,369,M1,41.669727,-97.749200,15,22500,Leak,mms3c,2016,1,X46,14.000,0.375,23
29904,2016-12-24,369,M4,41.659240,-97.627400,30,22500,Corrosion,mms3c,2016,12,X46,14.000,0.375,23
27417,2016-06-25,369,M4,41.679234,-99.397810,7,5250,Corrosion,mms3c,2016,6,X46,14.000,0.375,23
17787,2014-07-23,369,M1,41.681900,-97.108604,19,28500,Damaged Coating,mms3c,2014,7,X46,14.000,0.375,23
5891,2012-03-11,369,M1,41.677560,-97.450520,19,28500,Corrosion,mms3c,2012,3,X46,14.000,0.375,23
539,2011-02-15,369,M3,41.680320,-98.724960,28,28000,Leak,mms3c,2011,2,X46,14.000,0.375,23
11115,2013-04-02,369,M1,41.663140,-96.402100,22,33000,Joint Failure,mms3c,2013,4,X46,14.000,0.375,23
20594,2015-02-14,369,M4,41.653545,-97.396935,15,11250,Leak,mms3c,2015,2,X46,14.000,0.375,23
11141,2013-04-04,369,M2,41.661750,-97.676090,21,21000,Corrosion,mms3c,2013,4,X46,14.000,0.375,23
22946,2015-08-01,413,M2,43.290165,-94.954090,8,8000,Leak,mum4d,2015,8,X42,14.000,0.625,23
26138,2016-03-28,413,M3,43.312714,-95.720276,11,11000,Joint Failure,mum4d,2016,3,X42,14.000,0.625,23
25750,2016-02-27,413,M3,43.287884,-95.163086,11,11000,Leak,mum4d,2016,2,X42,14.000,0.625,23
29797,2016-12-16,413,M1,43.305653,-92.769240,24,36000,Leak,mum4d,2016,12,X42,14.000,0.625,23
1108,2011-03-29,413,M2,43.299880,-94.918540,13,13000,Corrosion,mum4d,2011,3,X42,14.000,0.625,23
9371,2012-11-14,413,M3,43.296715,-91.934150,13,13000,Damaged Coating,mum4d,2012,11,X42,14.000,0.625,23
21976,2015-05-26,413,M3,43.288963,-92.316750,24,24000,Leak,mum4d,2015,5,X42,14.000,0.625,23
6970,2012-05-29,413,M4,43.292570,-94.618290,12,9000,Leak,mum4d,2012,5,X42,14.000,0.625,23
17955,2014-08-02,413,M4,43.289448,-94.775430,12,9000,Corrosion,mum4d,2014,8,X42,14.000,0.625,23
17990,2014-08-05,413,M3,43.313515,-93.637620,18,18000,Corrosion,mum4d,2014,8,X42,14.000,0.625,23
15542,2014-02-22,413,M3,43.296017,-94.021910,18,18000,Corrosion,mum4d,2014,2,X42,14.000,0.625,23
20516,2015-02-08,413,M3,43.289940,-92.595570,14,14000,Corrosion,mum4d,2015,2,X42,14.000,0.625,23
1279,2011-04-12,413,M3,43.284218,-95.887380,30,30000,Burst,mum4d,2011,4,X42,14.000,0.625,23
28462,2016-09-08,413,M2,43.303284,-94.489710,3,3000,Damaged Coating,mum4d,2016,9,X42,14.000,0.625,23
21735,2015-05-10,413,M3,43.294870,-93.225160,17,17000,Corrosion,mum4d,2015,5,X42,14.000,0.625,23
9885,2012-12-25,413,M2,43.281185,-90.525820,17,17000,Damaged Coating,mum4d,2012,12,X42,14.000,0.625,23
6978,2012-05-29,413,M4,43.313960,-93.374825,29,21750,Burst,mum4d,2012,5,X42,14.000,0.625,23
8236,2012-08-25,413,M1,43.310814,-96.036310,18,27000,Damaged Coating,mum4d,2012,8,X42,14.000,0.625,23
19720,2014-12-05,413,M3,43.298660,-92.790740,22,22000,Corrosion,mum4d,2014,12,X42,14.000,0.625,23
24937,2015-12-29,413,M1,43.300915,-94.688480,23,34500,Corrosion,mum4d,2015,12,X42,14.000,0.625,23
10455,2013-02-11,413,M3,43.302265,-93.037704,12,12000,Burst,mum4d,2013,2,X42,14.000,0.625,23
23605,2015-09-17,413,M3,43.290268,-93.864280,21,21000,Joint Failure,mum4d,2015,9,X42,14.000,0.625,23
3530,2011-09-10,508,M3,46.820590,-93.258740,11,11000,Corrosion,mum4d,2011,9,X42,18.000,0.500,23
25915,2016-03-10,508,M1,46.816463,-96.850390,24,36000,Joint Failure,mum4d,2016,3,X42,18.000,0.500,23
13300,2013-09-04,508,M3,46.806847,-94.294800,7,7000,Leak,mum4d,2013,9,X42,18.000,0.500,23
3294,2011-08-23,33,M2,29.247650,-97.569970,27,27000,Leak,sss1a,2011,8,X42,18.000,0.625,16
26118,2016-03-27,33,M2,29.230380,-97.230865,27,27000,Burst,sss1a,2016,3,X42,18.000,0.625,16
8662,2012-09-22,33,M4,29.252457,-97.004810,10,7500,Corrosion,sss1a,2012,9,X42,18.000,0.625,16
13776,2013-10-07,33,M2,29.256490,-98.073180,11,11000,Leak,sss1a,2013,10,X42,18.000,0.625,16
27732,2016-07-18,33,M2,29.236000,-97.152440,11,11000,Leak,sss1a,2016,7,X42,18.000,0.625,16
17641,2014-07-13,33,M4,29.255938,-96.739060,30,22500,Corrosion,sss1a,2014,7,X42,18.000,0.625,16
7692,2012-07-17,33,M4,29.254213,-97.682976,30,22500,Corrosion,sss1a,2012,7,X42,18.000,0.625,16
16794,2014-05-17,33,M2,29.234251,-96.223080,7,7000,Burst,sss1a,2014,5,X42,18.000,0.625,16
14251,2013-11-09,33,M2,29.228441,-98.154790,7,7000,Leak,sss1a,2013,11,X42,18.000,0.625,16
7103,2012-06-07,33,M4,29.247778,-96.263610,9,6750,Leak,sss1a,2012,6,X42,18.000,0.625,16
1260,2011-04-10,33,M2,29.243336,-98.518620,29,29000,Damaged Coating,sss1a,2011,4,X42,18.000,0.625,16
7492,2012-07-04,33,M4,29.224870,-96.349720,7,5250,Burst,sss1a,2012,7,X42,18.000,0.625,16
12676,2013-07-19,33,M4,29.221613,-98.813140,23,17250,Corrosion,sss1a,2013,7,X42,18.000,0.625,16
26156,2016-03-29,33,M2,29.236097,-98.448230,14,14000,Damaged Coating,sss1a,2016,3,X42,18.000,0.625,16
12550,2013-07-11,33,M1,29.245588,-99.085410,21,31500,Corrosion,sss1a,2013,7,X42,18.000,0.625,16
4805,2011-12-19,33,M2,29.246971,-99.038520,3,3000,Leak,sss1a,2011,12,X42,18.000,0.625,16
13352,2013-09-08,33,M2,29.223158,-98.721610,3,3000,Joint Failure,sss1a,2013,9,X42,18.000,0.625,16
12670,2013-07-19,33,M2,29.230145,-98.440674,12,12000,Corrosion,sss1a,2013,7,X42,18.000,0.625,16
24614,2015-12-01,33,M2,29.229418,-96.494660,12,12000,Burst,sss1a,2015,12,X42,18.000,0.625,16
9122,2012-10-25,33,M2,29.256063,-97.764150,1,1000,Corrosion,sss1a,2012,10,X42,18.000,0.625,16
17049,2014-06-03,33,M2,29.253122,-98.450380,1,1000,Burst,sss1a,2014,6,X42,18.000,0.625,16
24983,2016-01-01,33,M2,29.228941,-98.642020,1,1000,Damaged Coating,sss1a,2016,1,X42,18.000,0.625,16
22298,2015-06-18,33,M4,29.234364,-99.070300,1,750,Damaged Coating,sss1a,2015,6,X42,18.000,0.625,16
7256,2012-06-18,33,M2,29.247828,-95.667590,21,21000,Leak,sss1a,2012,6,X42,18.000,0.625,16
2988,2011-08-03,204,M3,35.549816,-97.210335,10,10000,Burst,sms2b,2011,8,X65,16.000,0.375,16
26174,2016-03-30,204,M2,35.582714,-99.263855,2,2000,Leak,sms2b,2016,3,X65,16.000,0.375,16
3070,2011-08-09,204,M2,35.584580,-98.182840,7,7000,Corrosion,sms2b,2011,8,X65,16.000,0.375,16
8397,2012-09-05,204,M2,35.572340,-99.644280,7,7000,Damaged Coating,sms2b,2012,9,X65,16.000,0.375,16
28247,2016-08-24,204,M4,35.579628,-97.798300,25,18750,Corrosion,sms2b,2016,8,X65,16.000,0.375,16
6429,2012-04-22,204,M3,35.576280,-98.555430,25,25000,Leak,sms2b,2012,4,X65,16.000,0.375,16
23744,2015-09-27,204,M3,35.581560,-96.781760,24,24000,Burst,sms2b,2015,9,X65,16.000,0.375,16
14044,2013-10-26,204,M2,35.550100,-97.720800,5,5000,Leak,sms2b,2013,10,X65,16.000,0.375,16
21132,2015-03-27,204,M4,35.560196,-96.599846,2,1500,Corrosion,sms2b,2015,3,X65,16.000,0.375,16
25884,2016-03-08,204,M4,35.582110,-96.395400,5,3750,Leak,sms2b,2016,3,X65,16.000,0.375,16
28745,2016-09-28,204,M3,35.570640,-97.435660,8,8000,Leak,sms2b,2016,9,X65,16.000,0.375,16
6820,2012-05-17,204,M4,35.555980,-97.776855,10,7500,Corrosion,sms2b,2012,5,X65,16.000,0.375,16
10964,2013-03-21,204,M2,35.563435,-97.837234,4,4000,Damaged Coating,sms2b,2013,3,X65,16.000,0.375,16
15527,2014-02-21,204,M2,35.554990,-97.240160,4,4000,Damaged Coating,sms2b,2014,2,X65,16.000,0.375,16
21560,2015-04-28,204,M2,35.562683,-98.336060,9,9000,Damaged Coating,sms2b,2015,4,X65,16.000,0.375,16
5587,2012-02-18,204,M4,35.553790,-96.384820,23,17250,Damaged Coating,sms2b,2012,2,X65,16.000,0.375,16
12555,2013-07-11,204,M2,35.556976,-97.711410,12,12000,Leak,sms2b,2013,7,X65,16.000,0.375,16
21868,2015-05-20,204,M1,35.557755,-97.923210,15,22500,Leak,sms2b,2015,5,X65,16.000,0.375,16
23219,2015-08-21,204,M2,35.579197,-98.150986,29,29000,Damaged Coating,sms2b,2015,8,X65,16.000,0.375,16
5500,2012-02-12,204,M4,35.577150,-96.456450,7,5250,Burst,sms2b,2012,2,X65,16.000,0.375,16
13226,2013-08-29,204,M4,35.575985,-95.353905,13,9750,Corrosion,sms2b,2013,8,X65,16.000,0.375,16
14581,2013-12-03,204,M4,35.573914,-99.570410,13,9750,Damaged Coating,sms2b,2013,12,X65,16.000,0.375,16
26122,2016-03-27,204,M2,35.575863,-97.701100,15,15000,Corrosion,sms2b,2016,3,X65,16.000,0.375,16
21550,2015-04-27,204,M3,35.582745,-98.464380,28,28000,Joint Failure,sms2b,2015,4,X65,16.000,0.375,16
4365,2011-11-13,204,M2,35.575203,-98.352715,1,1000,Leak,sms2b,2011,11,X65,16.000,0.375,16
21867,2015-05-20,421,M3,43.586433,-95.848140,23,23000,Damaged Coating,mum4d,2015,5,X52,9.625,0.625,23
29439,2016-11-19,421,M3,43.609375,-94.096980,11,11000,Damaged Coating,mum4d,2016,11,X52,9.625,0.625,23
15422,2014-02-14,421,M2,43.592590,-95.147766,7,7000,Damaged Coating,mum4d,2014,2,X52,9.625,0.625,23
473,2011-02-09,421,M3,43.591270,-94.270035,7,7000,Joint Failure,mum4d,2011,2,X52,9.625,0.625,23
12727,2013-07-23,421,M4,43.606216,-92.378716,25,18750,Damaged Coating,mum4d,2013,7,X52,9.625,0.625,23
15737,2014-03-07,421,M3,43.590500,-95.154200,13,13000,Burst,mum4d,2014,3,X52,9.625,0.625,23
22610,2015-07-08,421,M3,43.578457,-92.020840,13,13000,Joint Failure,mum4d,2015,7,X52,9.625,0.625,23
8794,2012-10-04,421,M3,43.593250,-92.170105,16,16000,Damaged Coating,mum4d,2012,10,X52,9.625,0.625,23
28893,2016-10-07,421,M3,43.585240,-94.434120,16,16000,Burst,mum4d,2016,10,X52,9.625,0.625,23
14967,2014-01-06,421,M4,43.587532,-92.982920,6,4500,Corrosion,mum4d,2014,1,X52,9.625,0.625,23
16023,2014-03-27,421,M1,43.608295,-93.511430,7,10500,Corrosion,mum4d,2014,3,X52,9.625,0.625,23
12214,2013-06-20,421,M4,43.597416,-93.186935,14,10500,Joint Failure,mum4d,2013,6,X52,9.625,0.625,23
6185,2012-04-04,421,M3,43.600304,-92.885650,14,14000,Joint Failure,mum4d,2012,4,X52,9.625,0.625,23
14311,2013-11-13,421,M2,43.587986,-95.770650,14,14000,Damaged Coating,mum4d,2013,11,X52,9.625,0.625,23
13259,2013-08-31,421,M1,43.610470,-95.225280,20,30000,Corrosion,mum4d,2013,8,X52,9.625,0.625,23
14988,2014-01-09,421,M1,43.593410,-94.510864,20,30000,Corrosion,mum4d,2014,1,X52,9.625,0.625,23
10387,2013-02-06,421,M3,43.586296,-94.344150,6,6000,Corrosion,mum4d,2013,2,X52,9.625,0.625,23
26945,2016-05-24,421,M3,43.601322,-90.839620,17,17000,Leak,mum4d,2016,5,X52,9.625,0.625,23
14129,2013-11-01,421,M3,43.613980,-93.851790,15,15000,Leak,mum4d,2013,11,X52,9.625,0.625,23
25346,2016-01-29,421,M3,43.604584,-94.067770,15,15000,Burst,mum4d,2016,1,X52,9.625,0.625,23
27562,2016-07-05,421,M3,43.583355,-91.389810,22,22000,Damaged Coating,mum4d,2016,7,X52,9.625,0.625,23
24712,2015-12-09,421,M1,43.584263,-91.617775,17,25500,Joint Failure,mum4d,2015,12,X52,9.625,0.625,23
5437,2012-02-08,421,M3,43.613705,-95.168610,21,21000,Joint Failure,mum4d,2012,2,X52,9.625,0.625,23
23276,2015-08-25,421,M3,43.579090,-93.625590,21,21000,Burst,mum4d,2015,8,X52,9.625,0.625,23
